,units,n_back,dropout,vloss,sec_elaps
296,192,96,0.0,0.0006563033675774932,37
24,864,384,0.1,0.0006561981863342226,232
44,624,576,0.0,0.0006560418987646699,178
434,72,12,0.1,0.00065586157143116,32
240,384,192,0.1,0.0006555875879712403,51
529,240,72,0.2,0.0006547830416820943,26
495,336,24,0.2,0.0006545695941895247,25
388,384,864,0.1,0.0006543674389831722,224
306,24,96,0.2,0.0006539157475344837,42
733,12,120,0.1,0.0006538489833474159,46
228,288,120,0.0,0.0006532681290991604,33
798,24,576,0.1,0.0006531642284244299,80
415,624,72,0.0,0.0006531245307996869,63
692,672,672,0.0,0.0006525506032630801,236
614,144,48,0.2,0.0006523833726532757,30
304,672,336,0.0,0.0006523767951875925,122
513,12,768,0.0,0.0006523609044961631,140
42,720,480,0.0,0.0006522097392007709,174
2,480,720,0.1,0.0006521925679408014,184
168,720,288,0.1,0.0006518896552734077,148
687,288,432,0.1,0.0006518067675642669,94
425,768,12,0.2,0.0006515143904834986,31
284,96,336,0.0,0.000651154201477766,55
310,24,528,0.1,0.0006507798680104315,79
319,528,480,0.2,0.0006506362115032971,182
779,24,48,0.2,0.0006504430202767253,44
427,72,24,0.1,0.0006500801537185907,38
369,48,720,0.0,0.0006500519812107086,89
384,12,672,0.0,0.0006498775910586119,112
244,384,24,0.0,0.0006498158327303827,19
362,48,768,0.0,0.0006495459820143878,135
775,288,192,0.2,0.0006492318352684379,55
680,48,24,0.1,0.0006491831154562533,31
67,384,384,0.0,0.0006490366067737341,137
596,288,480,0.1,0.0006488945800811052,154
142,96,240,0.0,0.0006487669888883829,54
496,12,192,0.2,0.0006487536011263728,66
428,672,48,0.2,0.0006486708880402148,43
438,624,192,0.0,0.0006485977210104465,97
132,720,48,0.1,0.0006485712365247309,35
285,480,240,0.2,0.000647842651233077,71
493,768,432,0.2,0.0006476773996837437,281
602,720,384,0.2,0.0006475033005699515,155
355,720,120,0.1,0.0006474113906733692,76
550,672,432,0.1,0.0006472921231761575,151
729,864,192,0.0,0.0006472609820775688,140
785,288,336,0.2,0.0006471636006608605,80
368,720,528,0.2,0.0006465482292696834,322
364,672,624,0.0,0.0006464848411269486,214
3,24,96,0.0,0.0006463282625190914,51
161,720,624,0.1,0.0006463108584284782,291
394,240,480,0.2,0.0006462069577537477,86
137,672,576,0.1,0.0006461533484980464,191
321,72,96,0.2,0.0006461470620706677,31
813,240,24,0.2,0.0006460871081799269,22
468,480,864,0.1,0.0006457644049078226,216
104,672,768,0.2,0.0006457621930167079,328
177,480,576,0.2,0.0006457187701016665,195
634,192,384,0.2,0.0006455316324718297,95
0,384,24,0.2,0.0006451655644923449,32
477,720,384,0.0,0.0006449309876188636,238
134,384,240,0.0,0.0006447404157370329,60
239,48,624,0.2,0.0006446405313909054,94
301,576,480,0.2,0.0006443295860663056,142
59,624,624,0.2,0.0006443159654736519,191
348,720,288,0.2,0.0006442243466153741,149
770,144,192,0.1,0.000643656007014215,58
443,144,432,0.2,0.0006434572278521955,97
498,336,672,0.2,0.0006430891808122396,171
776,432,288,0.1,0.0006427301559597254,112
473,288,288,0.2,0.0006427263142541051,119
631,48,12,0.2,0.0006421928992494941,42
445,528,432,0.2,0.0006420970894396305,204
609,720,720,0.1,0.000641973689198494,265
768,48,720,0.2,0.0006418711272999644,102
772,72,96,0.1,0.0006416668766178191,33
280,480,576,0.1,0.0006416536634787917,148
95,144,336,0.1,0.0006413345108740032,78
298,192,336,0.1,0.0006412430084310472,83
322,720,528,0.0,0.0006411678623408079,190
331,240,72,0.1,0.0006411091308109462,33
121,72,120,0.1,0.00064106221543625,45
636,144,576,0.1,0.0006409985944628716,98
251,336,528,0.0,0.0006406400934793055,106
709,96,672,0.0,0.0006406005122698843,109
274,864,672,0.1,0.000640090845990926,292
482,432,624,0.0,0.0006400009733624756,186
715,768,720,0.2,0.0006396414246410131,379
5,576,432,0.2,0.0006395124364644289,174
351,48,336,0.0,0.0006393438670784235,61
334,288,720,0.0,0.0006392222130671144,129
697,672,528,0.2,0.0006391283241100609,194
235,288,24,0.2,0.0006390335038304329,36
337,720,672,0.1,0.0006389595218934119,237
661,432,528,0.2,0.0006389429909177125,129
522,144,240,0.2,0.0006388246547430754,64
182,624,192,0.1,0.0006382110877893865,71
676,240,528,0.0,0.0006380983395501971,158
519,192,768,0.1,0.0006377067184075713,206
100,240,384,0.2,0.0006376090459525585,92
450,384,336,0.0,0.0006373635260388255,101
358,96,72,0.2,0.0006370148039422929,33
787,144,528,0.1,0.0006368798203766346,99
397,528,624,0.0,0.0006367813912220299,174
642,48,24,0.2,0.0006367755122482777,36
621,864,144,0.1,0.0006366497254930437,140
43,624,720,0.2,0.0006366290617734194,217
135,864,720,0.0,0.0006365132285282016,309
459,96,48,0.0,0.0006364706205204129,36
517,528,432,0.0,0.0006362372078001499,165
672,12,432,0.0,0.0006352729396894574,124
574,96,576,0.2,0.0006352256168611348,89
281,72,768,0.1,0.000635094998870045,124
398,144,192,0.0,0.0006350292242132127,67
640,288,720,0.2,0.0006349037284962833,178
721,768,576,0.2,0.0006343611748889089,311
515,528,576,0.2,0.0006338803796097636,314
659,24,384,0.0,0.0006338200182653964,80
585,48,336,0.1,0.0006337655941024423,68
267,72,120,0.2,0.0006331547047011554,39
476,672,432,0.0,0.0006329638999886811,340
623,768,672,0.1,0.0006329275202006102,260
422,192,864,0.2,0.0006326241418719292,181
706,288,768,0.2,0.0006325914291664958,147
803,48,864,0.2,0.0006324774585664272,131
688,12,336,0.1,0.0006316902581602335,85
767,240,864,0.2,0.0006315396167337894,198
88,120,120,0.1,0.0006313343183137476,49
805,72,624,0.0,0.0006310555036179721,91
651,480,768,0.0,0.0006310376920737326,267
36,192,528,0.1,0.0006308654556050897,116
127,768,480,0.1,0.0006308611482381821,304
431,24,480,0.0,0.0006307433941401541,100
189,192,384,0.1,0.0006304356502369046,134
446,240,576,0.1,0.000629843445494771,102
309,72,672,0.2,0.0006281077512539923,110
102,120,432,0.1,0.0006278177606873214,73
92,864,768,0.0,0.0006277990760281682,433
705,72,48,0.2,0.0006274764891713858,35
264,144,672,0.0,0.0006272060563787818,105
478,576,624,0.2,0.0006270860321819782,182
762,48,720,0.1,0.0006266100681386888,157
396,624,624,0.1,0.0006264927214942873,193
245,672,624,0.1,0.0006263951654545963,207
726,96,672,0.2,0.0006258058128878474,104
299,48,384,0.0,0.0006256388151086867,90
328,192,480,0.2,0.0006254501640796661,134
335,144,480,0.1,0.0006251276354305446,151
389,24,720,0.2,0.0006249693688005209,117
577,96,72,0.0,0.0006239796639420092,35
724,384,768,0.0,0.0006238567875698209,171
32,336,576,0.2,0.0006237798370420933,147
359,336,576,0.1,0.0006233997410163283,114
673,72,720,0.0,0.0006233911844901741,149
669,48,576,0.0,0.0006231220322661102,102
200,384,576,0.1,0.0006227082922123373,156
19,48,672,0.2,0.0006222574156709015,80
108,120,480,0.1,0.0006221432122401893,98
317,24,240,0.0,0.0006216131150722504,84
254,336,480,0.2,0.0006204195087775588,188
145,240,576,0.0,0.0006203018710948527,128
410,384,720,0.2,0.0006197241018526256,193
518,144,288,0.1,0.0006186368991620839,87
666,48,672,0.1,0.0006182955112308264,108
700,144,864,0.1,0.0006179313058964908,179
535,72,336,0.0,0.000616979319602251,81
679,120,768,0.0,0.0006165988161228597,155
155,120,240,0.1,0.0006142338970676064,72
187,144,864,0.2,0.0006141229532659054,206
66,120,24,0.1,0.0006136337760835886,38
569,240,384,0.1,0.0006127626984380186,190
774,240,720,0.1,0.0006127616507001221,177
366,120,576,0.0,0.0006114992429502308,97
402,288,576,0.0,0.0006114691495895386,213
610,48,624,0.0,0.0006103697814978659,116
657,192,864,0.0,0.0006077660364098847,241
788,240,624,0.0,0.0006069468217901886,156
462,96,864,0.0,0.0006042905151844025,172
407,48,864,0.0,0.0005999247077852488,175
429,96,576,0.1,0.00059722043806687,139
464,72,624,0.1,0.0005905068246647716,124
71,144,672,0.2,0.0005902036209590733,199
